id,value
f079a9a19f404cbc841534230508c71c,439
c315ecb23dd945e39bb743561d99013e,924
53260f513cd04806b20411f2971dcb9e,358
b0acc3800b1340edac25bc0776f338f5,330
14f12e3c721c487b85965f8a64b9a9c5,775
aba7aec9a60d432b9beb7fb3e2c95944,31
5b3e1ed2f6bb455eb47d40cfa98c7fda,228
329566204c76408a98fdc826d884a557,194
a393429110c24e3d96e8b27d51ecf1b3,230
e8d9488cff5e48eca97b0eadafe76d39,972
3fc41dbb14a04d20b359a6eb1527d57c,99
1e196038e9ff4e73ab744c7fbe36fa49,778
fe35eb9dbbd348b7978387325fecc8a0,879
862d1beec6fb401ebe8a8ef0a02750a0,492
bb13bb6723c94cef8a0f47fc639b7037,617
ed741272a8c14205865b134bdb0ba0bd,65
05aa47a03f5d4b05b743085c49059716,249
af7d13fbceb24080ac4418fa9fce7a4b,846
bd8d9c26f7774714a6f91dd07f7b59ad,557
6c8af3594c5f4ceb988808e342016b14,714
dbcfcf4050f240d780de04552ea6e9da,620
8131449b796344acb2935e4952534d99,230
b90b68e18cd54a439b4a291f3d8e1a45,143
21879e2e14fc46b6aa91871ab30727f5,563
f8262b550ae04f7eb14a51285530ff74,2
93f4fd61a6084654a5429a78911343a5,152
a23a9a6cbf1a4134a63db1c732631acf,396
c35677f9e5324721b0fc826bd6f42578,897
8e552e39b60a4e4db893b4c03ea0473a,147
67adcc94b0594dd3997c0248b3bafc86,423
2ee3ef80277e495aa46af36d198c323e,105
31ad3a4dc9ee4397b722fd3b1ddc5324,409
2449195ab2d24a3f826ab9b5dfbe4492,976
530b7f6364ab48da81ed7d2650a7145b,992
2bf202665a1343558ba79fb7d4437857,970
91b68b2111734d6798f53052be71f264,912
06be95bf24834907b109f92c7ea5ca39,964
3b594303f3704a1eac777fda4f1509fb,900
da9938a344fe4d1c9090eba786b41001,774
7eb8fc53b87e44f4827be80633015f03,194
054ff614550c4900a2905868b65b41fa,249
7aad771aa85542089616aafd533bd1a2,776
578fc29ce72a46a190cf3032a774d650,249
f07c35bd02bd45eeb52af1ee0c5d23db,522
7ff9fff089564e7d84167df89e3b7b55,663
e4802784355a488bb7496a239104f0c3,359
1762307e9f894523ac6451557fdcc2b5,656
7829d304cabb4442b50e71c90c8d19e3,658
5802224d5d4842a6bc929f3b78bea071,125
fa7cb8a64a694c998ff0399074afbea9,591
3c2d6c7f2d6d41faaa8921e71b414d05,831
290b4b6eabd146de821e839a3b3f1e24,923
f496dce130c7403eb2fd8a01d6c11ebb,538
1bee40fb0129418091a64ae93a140d5a,295
31e30223f6fb4a9e8f0d57fd7d803282,254
35b4ebd07d004e22b4c31e0778e172e3,517
171698031a11464da05c3d72f68edd60,172
f19be53fa09a427987929c6b0300b7e9,98
dce1ec65bc9b448c82b25796d622c726,628
a6c138a24dff47dab4896dcf6a42aae8,217
724d2e803d3443138f0e6318d0b89ab4,897
4b454d6f64b440f485336f45dc2dccdc,863
dfcb7fff38a94b90b87f3b5c3131635b,641
246402e6eb584954b4f4beb45e936bcd,371
6a11887fa46c44cea80e36ddeabb31d9,783
0390c92681f1403da0ac796a27c69e3e,533
a213861ef1f34e9cb912275877c619fe,524
622a3a51bc2e419cb69764cafe38ed1c,825
3990dc5ed6664a058cad48b442166c9a,823
f8cee911bdaf4cafa105ccebdf715399,907
b74994908a074414b99974e51145f963,995
e9e771de14b84e52b3c0381d94075f4c,87
2f9b7af7bcbc430ebcf25d20098a8401,264
c2fe2efac9f64d5a83d6c1c67e474861,888
c98ebb25a9bf4a38a04333da639ddc1b,827
17d2252a88ce4b6cbfa07475676021cc,287
ad847f8f50bf41bd8e717433aa5bf083,181
f289f42c04de4b878965fc7494318946,175
ab05de124d284fd59dd5ee83c03dd5ef,889
a96d51f1f37f4bec9d87c12d4a3ed7c4,795
cff3b1ea191b4193a591d339d1c0869a,617
c327371254e24292a9d5d33de2fa6c39,414
f63dfe9038e4446d80e7687ef6224581,608
56bc1b84eb7643f0a391c5da3fb273fc,884
b256ae556cc34c19aaba88a8b9dd2ecb,219
9b8876aec2374bada98bf9980bcec85c,768
c13c0914d8df4c52ab28240f9b5c2f69,790
0ddef466cee84d9d9fc8144a93705d4f,702
e1394be010a448d2a5d227d0da265d7a,697
b51d8feefcc84aa686ff9e2428853b41,984
c29648d723c24af7b123af35b0eca921,179
6ea317db795a4ed8bbefd0045ba03d42,60
7fc3296460b24afe939b1ade3294d48b,513
dcb9e055b1ce4be08149eddd40b11de4,228
743b03c8567e4b3caf783b433a32bceb,342
a558b60b68c5477591d79358a276af83,590
f72ce9177a814c87b77f8095289bd71f,940
38f27b522d5b4a61b835e6762030586a,730
e1772314e47c4a8ab45ff7c7319d771b,653
8b409eff054f4cc09177ae8ad2a9f2f1,833
bea5ffef84794815a06cf8b9f2fbf4b2,919
95d80d11742542cebd654e4966343c4f,900
b5e3f97005af4c5e90f3bea1c7c58f13,445
cdf1160f3ffb4a25a2c8126df1332342,631
daed2f49fa3344b19906f5f149a405fc,472
822763cce6e94646b60ba58f6ae78729,618
8ac5e701cc574700bbf9add3a63f0959,277
34a355e5b2b04cc1ac5bda596fdb6631,192
59cb7ffd9954416ea45d9b106ee4ab27,262
bc96765c0bea495fb7718149875c239d,213
d8274460e3704499b41643b6bba8f7a1,166
a8f1e59977844e869541f6c1ed3c6f89,957
5760674f4e684ae0aa687628fd15bf7d,235
94af8b18288d4656bf5189f3369aca52,821
282b2c7411204432a33a8b190f120781,522
a9dfc766daa344e4885a6fcc65c46130,314
53f1296916ac4933848e7aa5ee601464,201
9a441f607705477795ec8359b9b4d43b,861
e79521c10cd64e32a5c4a69aeccd174d,14
a9a041ce72ab48169dc51268110962f3,665
b8e07058df7f4ddf8fb2caa08db7c794,419
5c11f55e70b94fa99a3a177a8045adf8,778
6c42db94e3264188b3a3fa12571ee216,571
49df7f7c6b0c4dbab9f83d4a807d97da,620
5a82c074f16541398017a68de50386f7,772
78e658faee9b456494da79a174c9a8d5,83
aa6f48f4cbfa48a4835a08a2f0f66b22,364
4208dba54c104cefafc7af096ece7ac6,127
1014b976bdce429090bf5ea298d71777,741
71a9cff1a621457a95cbf1ec99e803a8,527
f7293522dadc4c1baa58d084a8d441f8,124
2cb38374fae74a728698ea1dc2eadc11,488
fc034bf99a0f4f47b297ce59de5638eb,43
4393ba337e4049708811480b311d9b71,595
78c6b5f7aa874ea58df191f4c9db7e42,202
5221cdf9b4e44bcd85edf7ee33b30f1a,191
f113c67fb45f48068992b8a6d387f3ba,470
1be37605c99545d2a02f08f08dcee815,268
1f9b529b9ce34619a7b25fb90c3e8a9f,927
ced49c8fea4145a6a7876d188af31729,900
b8880be66bfd415099424b6203283bc7,724
03023d214e47455dad87228e9204d2a1,645
205e150e9a0145cbbfde0531e40da905,420
116a2e79f4874624b0f7f12805fb185d,403
edab0ee038d948b4bf89e03908bf03c1,643
325bb7bdac974d1082b69bb3ecd71580,635
1afe5196ace74bfaa90f77f6b40dce9e,19
0b1db4b0c9c84f52833999f85557160e,333
47ccf19234224be894ecfc95a39c5ea4,883
08e59430175545b6aa305175eed534ea,661
aa8a001695b14b4dafead25cd6163ee6,668
0dd9946bc1824c5b8eb696aa3ce3e46f,79
a83bd40edb6a4936b2e640f8e9748156,406
4da66f590fd44963b9bdc8298a2c1104,251
f5d959d769f048c19e106b60bf7c9bce,464
3b62f16c50204c1c9fa1f53f05458928,926
8bdf1803021b40b9ae26f327d2ca77bd,770
135727f49c3b49d9b0155ee7b9afa80d,129
f552ea79fe8a4e229b48f1a0f709d86e,383
28ab83bfcc064934bbcea18ce4da3a31,541
c79673f2c97e401aa93382759a165e54,425
02fbc684cba14d66a6ea8404cb43f100,349
8dca0571e09f4ea399f8e4b6750f9cb3,39
5cc03bd212d5410fb07ff370dd8b20a0,964
ab3cd15255614625a73298fe41d9aa03,968
4112c9c222db4dbd8783bcc18da63f2e,884
e578ca72a7fc4797aa4cbb3e00ae372f,729
6ff8fc3236b34e70ac79c80728c02b3e,818
b16198f4fdc046b2b6f2fe8c1de83492,921
a670e0871f3444afa8a444628e42290b,961
7c2d80a08b704381bbaeba90f8454339,945
6329062c7e1d4064a9ceeabace528447,291
28aa8b8c416348a8863470d2fd5c471a,710
501ecd4673be43b3b8913aa0e102e934,497
72324617c5574ebaaa72b787dea507f7,799
6df26679a08e4d42a6e09bfc9a45f0e1,172
9b6fbb5d421142919905435d0a481d35,383
6b8caf0b328b475390662f534406fa56,663
527654b72e7446478d87c72aadd43235,229
d97cd0ad164b41188ddb65c99d8ec438,54
e4fd2550e5134d149f670514ff95c520,107
4518ca083a9d492488dcc1de71b8e89a,512
833f204bc0174ab4806de3cb935ea45e,166
28ae512c91b9465b82779f3305354ca7,887
81b46d2ca6684c3bba69950c4c717f65,88
1547d9c4327b454bbd9b9486d996b9ac,901
575508af32df49c6a045a01fb6fc355c,484
7e109911714b479b9271e262fd3be6f2,434
0e265fc6d30947e692ff14be235d019c,40
973d725716b84a98a9a8861eae08b06a,632
f1a7fb3e7d414f338d056afc81563343,685
a96f6a7cbebf43609676e66d093124f5,781
2e8e96896877459fb26f80e4957d4f4d,724
54663b894d7c4531a1c24f01e1fa62c4,859
7c1055acbbaf4a40b83e4aa73bc65e13,703
16529d24314146f7936b96c978ad0c16,129
e0c808263153440899cba6e3bccc598e,55
9279483443e54f538ac75af2e2d8ff49,304
64f17d57dd3945c99d4141c4d03f92eb,491
7cc170c9b12545f48c915409a7623877,49
bd6463ed039f45f18ecf34bf114f55af,766
d201c17af99f4c818b05eb2ff4ba0667,248
2b69992918d34810abb3d5666d4969bf,275
4de4b3cc89d241b89cc16be865d8782f,809
a9e5fcc8975d48ac87ac0bbe9db64c6a,216
a022e9cba0304f38966f7d320777dea3,644
9e1994ed5b2248a3aa6d682b731838d5,244
826536d3d19147e1b32a0cbd737db4db,17
c59f448a71d949aa9dcf136b830ebfbe,388
2d57f9ea9355408797c7662a5dcf91e3,600
94ba052bc26d435180161486086e79a5,823
5fce1ba05a1d4d289c866ab2a5624270,298
375d9da8ed894ea4b87786f4830c45c7,452
bffe00603f6e4240b9610007ed1492dc,300
04bafc0f376141b3bbe3fef9df7f21b2,422
8dc75995669843f3b786dddcc8b0f60b,4
c68953d30ecf46aa9e944ad153ec5823,977
555310d4b7a5476ca9be8342bef0b42a,176
301afccd3c19432ab8d519ec65ce1aeb,344
0cb1b06d99684f1e9075424f863bd564,555
13f520d3e2f64444bc951961063c959e,975
82062df817e0466aa1f6be36529f5923,934
79ffee81072f46c49da7532af423156e,87
41929fee6aa24a9e99e3e0145a33d387,851
2bfb86c538da43a3970d5f444515209c,705
c55dd89715224381a8ec337dd1683c5f,25
2cb5d84d313149d6a720c637051acfe3,48
a24fe0d01b4744a589b9e31e4c6e2c28,9
785803eb590d4a3fa46a738afa47cab8,38
92f83228d4354e4f8a6bf4bdf9e8d027,330
75fbe3468be54b16a5db51a0eee297f1,67
fe0296a8b8a04a1b9a07be41d3542d2f,531
90eb004745804c9dbf0de0d049930311,440
8196e8e5e94a445098b4a8d4dfdc22c9,205
3a7486e9f6154f56bc5942232bf9c443,490
ecfefa95b27e4cb2852d4c34db0546b1,305
cd2be2541daa4a85a49cfcf17ebd91bf,885
79a28f9c71644fd696a1f68580512f17,213
af3c35fe405f464e9da2149c9d02d122,349
7bec833b9ea74ca9b70fe079758a0565,439
db83707523b6496b8e9ac705d3eff161,965
4e06349b5da843ffb432410703a38607,324
116d1cc7306a491588529aa18260e9c6,53
264c537be10a4f6dba52e688e4185217,324
66ef6dd64a2c4083b3cb65cba59f63ef,609
7115a6d3b6824941adb53863b16c7cc2,549
3cb776c59d594516baf8f2111d334b14,268
6b4c0122901446d28fca9c4920bb84d2,205
43e8085ae61f4fe6b9bc41fe6a24675f,772
f8d80c916dd443de8bd05b752bcce5aa,304
075b03e1e1534c4883eabfdf16e96c6a,319
7a3cfc1692f642f48a84167f2f2591a0,507
c095f1184e7048378a8c6370c7968830,980
353c57a99f4d4e7eabbfd8bc0b57e950,14
6781047ef0f6484c887cde128af64fa6,636
1bd8e4c343f648539cc731c1f40b0284,793
2c4ae5662bda42c9845670a40cb61f30,520
2a4b1a6530274ecea0eae7c9f0d377a7,670
b37097a7a4074d5ab7e8dd1c003d37a0,124
7fb93f1b09914f718fcfe61ffc6e5a9c,218
2eb9c35b49124cfe841cb7994684ccb0,533
71eee96d5f604a7d89447271a8405f7e,660
6b774a7387e24f1c831e7f4534c1fe63,990
5aa5d441b3fe49ddb25fe557b1ad3e68,446
008978ed689c413ab4537540f77e8979,234
ab25b574906041318a721a033399a724,715
edef32329e9a4f66b063319f8f74d4af,960
6587a1b22e024a3d980b252ea4ef7e63,169
7ab1e0509c5b42ad848587a7db55d92b,63
08f26a08409c4f12aba162effc748bfa,25
7b129dcf9ab94bb3a24bf41fa6512e84,7
3e16c91ca0cf477f88c794c36a59b5eb,952
832cac461a1c43088216f60fefc29d0b,636
8e916d252d1546a695de41498029a257,769
8bfcbe69030c47afa38d35ccd21a9514,307
6c8c5773ae5949db97ae1d86de800c43,635
e13626734d6746b1b144cc5c9abac317,128
e983090066c1446291bbac1066615b64,36
0c4e9af0f20242ee887c73ad1df0a950,243
7f9b76a002b94c88ae3e8a3005972091,835
d8e3087cf14b48bd987915f5c9789401,41
ba1a08ad2a104c729a829536d951411c,680
3d97a0dab5554b90a59db4a0f78ab191,622
5fb2fb8082374715a11347f6de873c74,581
7e15cbc023d84c5f82ac144c76a9ae69,165
45bdbcb38ef743e699f1cf7e220ac744,442
76e895bcc85e461a9b2050fe740ef991,802
61d865ba38bf487a9852ffa2b703eeb6,274
31bf3a1b128b4447af50b22475a4ac64,27
d6f6878c93e34ba1a3661d9812ffa8f6,675
9ef688d8634f4666b8ba03b0bfd8e87b,293
6cefcf6d54954cc89b58a0f2605c2a71,104
b7c565ba72e5494d919313e94e477518,996
d037cde446dd4c8d95e0d16c495e1220,867
6a01fe1814e143c9a7edd5a2f0b00709,854
18a7c74141b243e2af14ed366a3b388c,238
b628ebba7db348a9bda7a8fbfcd9eb0b,608
02842123c1774da5a720e2932cd76213,142
000eedf493fc45ec92dd8be8a96fcdad,224
d148e76942844422ae13e487033bd24c,646
d65c07e4cf104ec9a147b24d24bef160,75
d2846a5e0f914e8fb69458794a8b00f3,188
6bdc645df4c24c959fecdad606535bf6,339
684f8708c7f34cd3917baa6542dcb2ef,411
66b364b1f1a74cb0ab7722c6153a1ab4,148
f67d043f523c4f4eba7c65b89dc6c902,166
74a8b26361a8472ca72ffbb2dae1ee97,875
2d3fddd81cf146a2ab9ec5c858e683a7,886
98475eee5fd6400587b475a882423f78,359
95d412fd733949d8b6b381a0d21cbdfd,415
0fd15fc956254ab3a3bdabe16b07cd2f,648
85d777e8f65e4c2ca838ddd11678a29a,226
52eb8b751323498dbce633629d226dc4,992
aa288cf6bc174bb798fff3b1399dbf9f,253
ecc0ab902b194fbc9981b1ae3da417a3,453
9c54618171864979b312c7bf3840baea,746
3245fd464e64499aab4a1afc7e7ea7bb,661
70b005adcf7c4234a4dc52cfd87c2cc6,107
e022fd51ce374af5ab775614fd634ab7,974
decd774d371c4d468f9e0b4f6318e906,879
d3cff21389c34279b1308aff4240c384,539
eaf76a08493c41d68dc619a8fd2e2d5f,456
968393da308c41f2b87f9ee7e0441acf,495
4d5017be318a4bfa8a4faaa3cf86aea8,915
a969ed3268a6430ab8da0413a0974c36,182
78537f40a936403f8c93637b914fc90d,145
46d0a8184ce74907aa9b571601d104e2,129
df648770feed4805baa8ac2dff6e9eaf,340
ec2971b2eac04acaaff578780fbef3f6,512
0ab552cbe0094ff6b69e8bd2ed1a5885,970
6e497db49c5d4cb1ad2463a1f00ce057,828
1c733ce118c5431485df176ddc489292,536
018e88fcd4a3490e9f6061ac51df512a,880
bf4a388ae6174a7cbe6454a5d1fdc127,892
d9ff6e9a9adb4ca9accc1395d2150f21,990
ca34c5f5b5804966bf08cf4a4d4abbdc,742
90a6cb47f27d42399edfd22dfd97c55b,959
ace79b9b2698416cadbeb0aa1679d782,298
59c08311975941d9bf4ce07e38458403,900
eef39f47e35e476c85e7d47bc0a66a30,687
629855bf944246ff9373ae4319e34353,477
46f0574a4a0f4245835d3d8b8530d61a,142
0529aa774b5b44e5b01ee52104f13fc3,257
9fc7643507eb4c868ddcbd4028a85786,280
4d9462eba6e8476ca130746ed4f9bc25,575
7534892273e84e0dae14facaae221e83,202
2980f4d7c47b4f9189ba91e157dc2049,490
aa705f743ab94d9d9ba3ef5d69b170fb,947
ede50ba01ee5490193db1072d1aa499c,630
5fefd06e43ef48d9870f559eba02a114,161
afda86d0080d4fc7bd0a5541de8320e8,517
2b6c243eccbb4ffca6de71e495581f21,398
613198f1b5984c36903dccda94dd75f2,975
246afb620afc407fb112a44ce0fa7d30,633
2cf725c506294b9493a0602fc977664e,93
59edaaf77f7a43e1b3394c71d41fb404,981
a3dd9103a7cd4ba2b144cd793c4c9f09,128
c1a19cc878f54241a394d16bb7b9645b,330
092034418ed14ba2a52159dba8ec4db6,379
51c27734a49349a985bab2501db91c35,974
600e7329fecf4938b946424b58c14aae,934
80b6b6900e9149f08a4677db77abea80,91
5df29ea315994e4cb55f785f935843b6,55
6bc28fc0b96c48a1b6974c09e67aa60f,458
c3dfcb9c00fa429ea6137ad1e5f8b0ec,104
7f42c5540826470da1f95ce4c448bb99,835
26dfdc52ac0645cd9103241b3054d74f,795
b28784bec63c49e7be148965010c5a65,663
84d76b3d7ae844c4b695602482c05f7e,704
21dfdc5be47548be9fa4db7e833e81f1,820
5c2cda5a67a74a22b402481c3c3ca937,507
6dc093701e674c26a8465d204951fd75,859
15f234ea358a463ba312e3ddb22bdb94,505
42d9de3fe18a4c4c898e6c2f26956725,768
9f6465e427eb452199c56f013b95dd5b,367
cc27b904ded84afebc1cea24a5a08262,678
db50798eefc24abca15f904206170aaf,851
bbc5bc9ad102423c9a9533189cae0dc6,864
07410a8f6c8648bf9adf4dfa52a5ee6a,119
eb46bd814b32456d8e6cde363b57d927,263
3de33824f0db42da903a8a8cfcd5d5f9,299
326222735ba240fd8ab9d3aac631d727,497
6502c31b03e341f3a3f1422891d60f23,532
292edad8e5f640299e0fb588ad1b7f50,698
587ed8d57159456ba8102dba9ee3d320,403
4eeb597ac44f48138ec67d8a16095e7a,606
81b3c2025482407c98804562e93bca9d,403
ff9eeb7e97774b4eb9b9bd99fe1a7d2f,489
2c08e48bde274474b1a5eb518298f806,177
a208105223484e8ab143428dab4540d7,123
d086ee91d31148879c8ffe074f105ffa,334
7394e599644f4f64a2278693d2189cbc,355
7ce8ce5412c84c10a2e4d644672de19f,690
e7f4e38bf66b4ae7b8b06c453d9edf83,836
f62cc29c539947fba51bd41c7735307b,869
206e47b45431493a912cb03aa2a57bac,820
4d0b33c0d2754d5da256da5d6cc81a06,614
e75e1dcc9d2c4fef84afb9ea41d80d74,783
b0a0344b2acd46aaaa528a123c79d89b,162
49c09ad176f1401d8ff9115510c1eaca,376
f021c918ea964a6ab841c5f9794f512c,868
a5529951ea254f80b76903feb0371722,580
8e5481d48a944c46bac8104b1f72a8f2,761
6cc3d86454c640f5a689096b64ed0608,926
16cd581181b9407282162c761e89f6b9,169
4606d1ef758c426bac1a7b1bcc46025f,737
6141665fc2e4493b82ee8670c296359a,933
1f965d308a17435496810b50b9c5ced3,421
abf21d14ee104f3ca032e7bceb4a37cb,917
7efb06999c6b446997c567307ffbdfef,879
26f274dbc1304036a6043bcd85b36ced,67
2ba104fdb165498d91de341a5c57928c,454
02a81626e87041579a0a2b4c5e43af0b,963
eb1cfbc983a14ec0b95d4b355af0c27c,328
2d43433783b14137946bcb1c3d544bd5,530
609ca47ddef5429597638967e7a358a8,512
58d13e2020324bf7a8caf359bc99f351,660
e42e496012ee4c55a2f59e75189e02c9,986
25a51aea614a4f05a6d8694c0e4b8412,657
f103c0f25bf149689edc2346c7e770fd,97
3d8caafb986040a886882f00d01579a0,55
9f838fed591c4651b323db47d20ce1f4,663
d88c246254c44f31a15957704a34a42f,687
f624755240f24af1bee33d69b34e5164,300
9fc522c31a394855b366365ed5389e0f,41
3c674dfddb3f4ec1b4f38acdb25f309a,296
037d7d3858dd4796811eab22adbc8e60,494
78eac5c7b113437bbb5b2b0fece1fc27,600
991da639ce0b4a118fe0e09db7ec3cc8,434
31e663f151dc4e4f8aac2466a93df700,23
75837235edfb4210a0ed2011e257cf53,133
f21deed33f174b7da5c18a902472451c,317
ebf252bfbaff40d693229620aceaa300,417
4710fdb599294d68af9638faf882e60f,359
9baf64688c7141f3981fc0426fe79b47,53
7beaa41f639b42e48a0d16648526b3c8,757
a3108cd03da34274a385838db9831f5e,924
daba18574a9744e4be3437fefc15f7c6,598
c31a424ef6b04f56b348a348041637cd,890
c29e0e69541f43608c460699f46ba37e,755
7e71347ca836420f92e0d7049cefbefe,396
75b4778cdc7943eebcd724f2169442b4,779
a43f95134a154d4dba3438b0e262ad12,425
a3f20191b14b4dba994504d833d91f34,635
33a8c074015843c4b5525c7ad84ae68c,868
8508524edc314edc8e1654970ba77c1e,897
163e5905ae464d0387f41647163a006f,747
16b8ff2bdd6f4af1a703bf3223e9d402,342
8e80c451604c4c228a59fddd7f354dad,369
ea77e5cc978e4927a54457b04adfd318,214
54bda89ea6224aa79c830419d4abdbcc,783
1014899f1aea4170abcd019401950b01,155
262b5760e7ae487ab4c0bf0a9e680de7,756
1a80b7302cec4b5d81b2d13d0be38b5f,592
594e39290f024ebf9ce33adb3eaaadb0,14
600bb741bf104a52b60424b7f4fd843b,61
f9b529d25f2f40a78f14b5417cb5fbcc,513
a101e853d8f1458287233113e95adfc5,121
142ea4a3453e440baea630718952ae5d,491
9a421ef2b5d44552bbee6be818c650f2,503
7ce80015e5d84724b2f4da173595f51c,188
4bd56b9d21794fd2accf4f0db64f0544,255
c28bb7303ff84d789f8b48b8fce24fcb,242
017e383d15f448848273c0a3b4b37cea,645
8d4637af93c44bffbbdb2136aeaa92ec,1
9ed60ea7225f43bfb4da7667d7a7ae26,108
d89482b8bcbc4b8fb95198fa38f283ad,665
0731134b6c7e4e99884b78390715e145,697
5fca9018c5e946098c9caee055b14772,148
9c8695ec56a84956aa44ba9b7f638557,407
8917eac4fc104acf802742cf91a66e35,796
8d6ebbfab12b4d829d34b854554e9321,253
26c026f731d04c77ad35fde2f2e4c31c,625
091633e5978d406cb9ccc410f2bbc43b,538
ab19163f4a0249b99aa33c4b8158d462,717
6055a6899d37481aa18b76a28390e8b8,245
4997026c74094c4e906d43a3d96ebe05,901
f57a3685e6b54400b0ed0f47638da667,416
cf2ff7cb584b41259fa87bcfac430b62,715
51ee57047a8044b58b32c025e79f83aa,604
91edb00e9a3c49a7ad985a9dc9043054,870
bcc929434ebb4d3ebfc0acc4a1c01f14,951
ecd5d22102d84bdaa565580a4c1b5012,681
7e74c3c9533644e5829a9cd9a7d56f2b,280
20edf3891dc54ea6ab76897981223c38,476
48b1239990924c6da0d07c51a911fa58,104
020c197e1ddd4dc193adfdc6743d115c,214
e1056955129b410cb1a8c1f807e70403,486
e1330d381d7b40fdacf2428f0ed78331,480
df2ae0556e7a4195a3636191a20938af,290
0d006f13c7234b109499fe6943f35fa2,999
45ed012e262e4621ad044de320951ed9,312
fcd6d50cb865438fa5ac3fd76e01bb74,107
85900f41e87f4683a085523bd342412e,950
fa27b80ae50d4ae0b13e64f3f69f9775,424
25d003d8c53b4053bce86cec6653f747,320
8d5b3978979140589c116079ec45aa8f,830
acc24f88cc9142aabc1e67c9f0f77c54,290
0a6acf4fe7e944149cc90e633bd42ac5,277
cef71ff1218c46599890bd0eee522f7b,624
cd9c3daa73f04d859cffc7ed4cef73ac,474
d0a35dd257484f8c96abc8cda32e9c8e,201
a1bf87f7e6e84ff290148bd3c3e2f361,43
5814f1ce6d384eb4883ed3996d541d2c,354
2a9c2b989f824917b288709f68e9437f,538
9bf9aa543582408e8de57672c1efa1f1,91
e923bc14512a46a6934d44fd0a096c61,469
e54901c2451944aba5a06b15f4c1f10c,979
c1d34eef8d0840278baab6b2432bb8aa,893
111924bfa06742b1b2da62b354f3eaff,321
06c3bc48580646d0883d6350061d6064,89
5f0b89077eff4701994fca18ea263a07,826
3e8dc9beca064bf1884ef3eafcc49906,508
89700f34acd640a18bd6b33f446370a6,836
90c7c32f837f431392069e4db2949c47,801
dc94319cb5e246ba85969ded1d8975cf,213
6e9ee0e5be8748b886e77c1cdc2361d0,202
be3028b93fa04289bd86356249df325e,346
83faf13ed3074a4a98f2f0aa48183ba4,525
c967f81572dd47be8c49dc745c718f57,573
84379a2e6b6f417ca870ac8729d563f8,235
fed98e8960ff4a2f923ec6d923d2cb94,649
d37c04c8549542aba8caae60de8870af,424
0d9d398b1ed8434e938faa6e44d49d68,563
7ee79c87a82b4ab696f3c1386efcb528,856
e9b262fae14b46c5849455823e9bcff5,396
d9e18993375540819fa255880bffb43b,417
0ddd22f5b9414ea1a72d2723c8fa561d,2
5844cce19ff5428a8f3b5e97d6b9f75a,105
accc76f5a6bf4dcaade34311dc01b780,155
e5b10a22e07a4325a5b61aa0a2d1025e,796
9bec80356bc642f3a72fa91bf1dadd5d,703
12dfd27c516745259c73edf07a3e63c1,982
9b1052ada167439ca00510dce9504c27,666
a75ad90b4d4b40d8baeae4da74a6719f,221
55e16e73a47849b7a07bcdfd4ff7eb91,295
e7e1d78a289d4bedb073061dcfc94ae6,312
a32194ebd8364fc08d710217189f67ed,371
12730bdc7ea146abbf6617b2d1116030,129
ee9b39f2a2d64b2f8b5e853a05fbad49,172
2abcbe91be9c460d93d39b49e7aae8aa,770
aeed79fa31364d3fb91555fbfd434d4e,887
74fbd633983241dc85859e50d9853a43,90
c1c4871fe73d4e469ed443bbeffd6069,549
52a6fa5965f347989429540f07a11df1,673
b1835f3ae4a646999b6f4074d2501532,635
1de631f4bdb542f0949990b296cec56e,839
ad59e5f7f4da48ed99e300d7e5e12c6b,328
34e960be35e4483e9a8d9cbb518f96ea,229
47afc2318a3544ef9d64dc06bddcf819,348
2120c005d193465d9000a68ff08e81e9,385
8228a35ad4a345eb83d350d1502924a9,458
2c0832b4c1dd4239b0c5da4073b361e4,313
601c4b24ca6e42ddb22903e65f7f734a,792
8b2d4b55623042be90f815143b3c081a,97
cf442f95d8714e448c3f737f7c6d453f,285
411212c3a5ba41528bca803fbf91491a,542
2d68b1c116f74d02bcc2b177d4226179,740
d736547ae1fa48719bf452247db44a2d,722
a171ccf90b0641b5a01f757637ad0f27,515
4db6704a029142be993d377c6ba73f73,940
393a5a741e1c425d96fb5a7f273f9735,875
0f535f5cffd5483abcb4ddfbfabd50a4,823
6122e1d9673b4d849f7eca0585908df1,807
99333bb976e045b28200bac5f31086ed,322
7b3d84d8f1a6453fb50156bdba48b28c,159
c5f551a7137448179a7c162eb69f09d2,58
8efc8cf882af4e4ba242e695cb006b61,437
d6d75f0ef4e24bb3afe22799006903ab,108
bf043f0d472340a5a935585da679f675,778
98c78d6d28be42ebb7ae0ec090ccd8a8,764
2d11abcdab624cd5aac1faff44a9ab56,83
333df7575087456d86d1a865d0edb288,618
beb779893ec940a49045b6f2918f6935,167
7d1f94958ee44eb49be589e1f33d0096,218
2334aed53a0641649925b7eeacc61b6a,172
fb6609a855294026a7ee4e16de29239e,495
f87ea28780094d59affd9f37dda9e47b,992
5bfb8636c12044caaa6cdde4da4ff811,459
cd83dc11ffa945b0a2cd56f1a9082f2c,333
afdcd32150444195831bbc8417f02ced,500
502907b59c7f42ebaa10e9f04887991a,507
64f2c2ac905b451d92738336f51f00ff,204
a82fceb3910c46c69ded1cd90159da8e,511
fcfb20a436214ad8921f9c014db9ff1b,926
173077f60b794c2cbd57b69ad63154e1,835
6c0dd0b3701e4eaf802c9dfe2397e4a1,332
